school_name,subject_desc
YEW TEE PRIMARY SCHOOL,FOUNDATION MALAY
YEW TEE PRIMARY SCHOOL,FOUNDATION TAMIL
YEW TEE PRIMARY SCHOOL,HIGHER CHINESE
YEW TEE PRIMARY SCHOOL,HIGHER MALAY
YEW TEE PRIMARY SCHOOL,HIGHER TAMIL
YEW TEE PRIMARY SCHOOL,MALAY
YEW TEE PRIMARY SCHOOL,MATHEMATICS
YEW TEE PRIMARY SCHOOL,MUSIC
YEW TEE PRIMARY SCHOOL,PHYSICAL EDUCATION
YEW TEE PRIMARY SCHOOL,SCIENCE
YEW TEE PRIMARY SCHOOL,SOCIAL STUDIES
YEW TEE PRIMARY SCHOOL,TAMIL
YIO CHU KANG PRIMARY SCHOOL,ART
YIO CHU KANG PRIMARY SCHOOL,CHINESE
YIO CHU KANG PRIMARY SCHOOL,ENGLISH LANGUAGE
YIO CHU KANG PRIMARY SCHOOL,FOUNDATION CHINESE
YIO CHU KANG PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
YIO CHU KANG PRIMARY SCHOOL,FOUNDATION MALAY
YIO CHU KANG PRIMARY SCHOOL,HIGHER CHINESE
YIO CHU KANG PRIMARY SCHOOL,HIGHER MALAY
YIO CHU KANG PRIMARY SCHOOL,HIGHER TAMIL
YIO CHU KANG PRIMARY SCHOOL,MALAY
YIO CHU KANG PRIMARY SCHOOL,MATHEMATICS
YIO CHU KANG PRIMARY SCHOOL,MUSIC
YIO CHU KANG PRIMARY SCHOOL,PHYSICAL EDUCATION
YIO CHU KANG PRIMARY SCHOOL,SCIENCE
YIO CHU KANG PRIMARY SCHOOL,SOCIAL STUDIES
YIO CHU KANG PRIMARY SCHOOL,TAMIL
YIO CHU KANG SECONDARY SCHOOL,ART
YIO CHU KANG SECONDARY SCHOOL,DESIGN & TECHNOLOGY
YIO CHU KANG SECONDARY SCHOOL,FOOD AND CONSUMER EDUCATION
YIO CHU KANG SECONDARY SCHOOL,MUSIC
YIO CHU KANG SECONDARY SCHOOL,PHYSICAL EDUCATION
YISHUN INNOVA JUNIOR COLLEGE,CHINESE B
YISHUN INNOVA JUNIOR COLLEGE,H1 ART
YISHUN INNOVA JUNIOR COLLEGE,H1 BIOLOGY
YISHUN INNOVA JUNIOR COLLEGE,H1 CHEMISTRY
YISHUN INNOVA JUNIOR COLLEGE,H1 CHINESE LANGUAGE
YISHUN INNOVA JUNIOR COLLEGE,H1 ECONOMICS
YISHUN INNOVA JUNIOR COLLEGE,H1 GENERAL PAPER
YISHUN INNOVA JUNIOR COLLEGE,H1 HISTORY
YISHUN INNOVA JUNIOR COLLEGE,H1 MALAY LANGUAGE
YISHUN INNOVA JUNIOR COLLEGE,H1 PHYSICS
YISHUN INNOVA JUNIOR COLLEGE,H1 PROJECT WORK
YISHUN INNOVA JUNIOR COLLEGE,H1 TAMIL LANGUAGE
YISHUN INNOVA JUNIOR COLLEGE,H2 ART
YISHUN INNOVA JUNIOR COLLEGE,H2 BIOLOGY
YISHUN INNOVA JUNIOR COLLEGE,H2 CHEMISTRY
YISHUN INNOVA JUNIOR COLLEGE,H2 COMPUTING
YISHUN INNOVA JUNIOR COLLEGE,H2 ECONOMICS
YISHUN INNOVA JUNIOR COLLEGE,H2 HISTORY
YISHUN INNOVA JUNIOR COLLEGE,H2 PHYSICS
YISHUN INNOVA JUNIOR COLLEGE,MALAY B
YISHUN INNOVA JUNIOR COLLEGE,TAMIL B
YISHUN PRIMARY SCHOOL,ART
YISHUN PRIMARY SCHOOL,CHINESE
YISHUN PRIMARY SCHOOL,ENGLISH LANGUAGE
YISHUN PRIMARY SCHOOL,FOUNDATION CHINESE
YISHUN PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
YISHUN PRIMARY SCHOOL,FOUNDATION MALAY
YISHUN PRIMARY SCHOOL,FOUNDATION TAMIL
YISHUN PRIMARY SCHOOL,HIGHER CHINESE
YISHUN PRIMARY SCHOOL,HIGHER MALAY
YISHUN PRIMARY SCHOOL,HIGHER TAMIL
YISHUN PRIMARY SCHOOL,MALAY
YISHUN PRIMARY SCHOOL,MATHEMATICS
YISHUN PRIMARY SCHOOL,MUSIC
YISHUN PRIMARY SCHOOL,PHYSICAL EDUCATION
YISHUN PRIMARY SCHOOL,SCIENCE
YISHUN PRIMARY SCHOOL,SOCIAL STUDIES
YISHUN PRIMARY SCHOOL,TAMIL
YISHUN SECONDARY SCHOOL,ART
YISHUN SECONDARY SCHOOL,DESIGN & TECHNOLOGY
YISHUN SECONDARY SCHOOL,FOOD AND CONSUMER EDUCATION
YISHUN SECONDARY SCHOOL,PHYSICAL EDUCATION
YISHUN TOWN SECONDARY SCHOOL,ART
YISHUN TOWN SECONDARY SCHOOL,DESIGN & TECHNOLOGY
YISHUN TOWN SECONDARY SCHOOL,MUSIC
YU NENG PRIMARY SCHOOL,ART
YU NENG PRIMARY SCHOOL,CHINESE
YU NENG PRIMARY SCHOOL,ENGLISH LANGUAGE
YU NENG PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
YU NENG PRIMARY SCHOOL,HIGHER CHINESE
YU NENG PRIMARY SCHOOL,MALAY
YU NENG PRIMARY SCHOOL,MATHEMATICS
YU NENG PRIMARY SCHOOL,MUSIC
YU NENG PRIMARY SCHOOL,PHYSICAL EDUCATION
YU NENG PRIMARY SCHOOL,SCIENCE
YU NENG PRIMARY SCHOOL,SOCIAL STUDIES
YUAN CHING SECONDARY SCHOOL,CHINESE B
YUAN CHING SECONDARY SCHOOL,MUSIC
YUAN CHING SECONDARY SCHOOL,PHYSICAL EDUCATION
YUHUA PRIMARY SCHOOL,ART
YUHUA PRIMARY SCHOOL,CHINESE
YUHUA PRIMARY SCHOOL,ENGLISH LANGUAGE
YUHUA PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
YUHUA PRIMARY SCHOOL,HIGHER CHINESE
YUHUA PRIMARY SCHOOL,HIGHER MALAY
YUHUA PRIMARY SCHOOL,HIGHER TAMIL
YUHUA PRIMARY SCHOOL,MALAY
YUHUA PRIMARY SCHOOL,MATHEMATICS
YUHUA PRIMARY SCHOOL,MUSIC
YUHUA PRIMARY SCHOOL,PHYSICAL EDUCATION
YUHUA PRIMARY SCHOOL,SCIENCE
YUHUA PRIMARY SCHOOL,SOCIAL STUDIES
YUHUA PRIMARY SCHOOL,TAMIL
YUHUA SECONDARY SCHOOL,MUSIC
YUHUA SECONDARY SCHOOL,PHYSICAL EDUCATION
YUMIN PRIMARY SCHOOL,ART
YUMIN PRIMARY SCHOOL,CHINESE
YUMIN PRIMARY SCHOOL,ENGLISH LANGUAGE
YUMIN PRIMARY SCHOOL,FOUNDATION CHINESE
YUMIN PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
YUMIN PRIMARY SCHOOL,FOUNDATION MALAY
YUMIN PRIMARY SCHOOL,HIGHER CHINESE
YUMIN PRIMARY SCHOOL,HIGHER MALAY
YUMIN PRIMARY SCHOOL,MALAY
YUMIN PRIMARY SCHOOL,MATHEMATICS
YUMIN PRIMARY SCHOOL,MUSIC
YUMIN PRIMARY SCHOOL,PHYSICAL EDUCATION
YUMIN PRIMARY SCHOOL,SCIENCE
YUMIN PRIMARY SCHOOL,SOCIAL STUDIES
YUSOF ISHAK SECONDARY SCHOOL,ART
YUSOF ISHAK SECONDARY SCHOOL,DESIGN & TECHNOLOGY
YUSOF ISHAK SECONDARY SCHOOL,FOOD AND CONSUMER EDUCATION
YUSOF ISHAK SECONDARY SCHOOL,MUSIC
YUSOF ISHAK SECONDARY SCHOOL,PHYSICAL EDUCATION
YUYING SECONDARY SCHOOL,ART
YUYING SECONDARY SCHOOL,DESIGN & TECHNOLOGY
YUYING SECONDARY SCHOOL,PHYSICAL EDUCATION
ZHANGDE PRIMARY SCHOOL,ART
ZHANGDE PRIMARY SCHOOL,CHINESE
ZHANGDE PRIMARY SCHOOL,CO-CURRICULAR ACTIVITIES
ZHANGDE PRIMARY SCHOOL,ENGLISH LANGUAGE
ZHANGDE PRIMARY SCHOOL,FOUNDATION CHINESE
ZHANGDE PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
ZHANGDE PRIMARY SCHOOL,FOUNDATION MALAY
ZHANGDE PRIMARY SCHOOL,FOUNDATION TAMIL
ZHANGDE PRIMARY SCHOOL,HIGHER CHINESE
ZHANGDE PRIMARY SCHOOL,HIGHER MALAY
ZHANGDE PRIMARY SCHOOL,HIGHER TAMIL
ZHANGDE PRIMARY SCHOOL,MALAY
ZHANGDE PRIMARY SCHOOL,MATHEMATICS
ZHANGDE PRIMARY SCHOOL,MUSIC
ZHANGDE PRIMARY SCHOOL,PHYSICAL EDUCATION
ZHANGDE PRIMARY SCHOOL,SCIENCE
ZHANGDE PRIMARY SCHOOL,SOCIAL STUDIES
ZHANGDE PRIMARY SCHOOL,TAMIL
ZHENGHUA PRIMARY SCHOOL,ART
ZHENGHUA PRIMARY SCHOOL,CHINESE
ZHENGHUA PRIMARY SCHOOL,ENGLISH LANGUAGE
ZHENGHUA PRIMARY SCHOOL,FOUNDATION CHINESE
ZHENGHUA PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
ZHENGHUA PRIMARY SCHOOL,FOUNDATION MALAY
ZHENGHUA PRIMARY SCHOOL,FOUNDATION TAMIL
ZHENGHUA PRIMARY SCHOOL,HIGHER CHINESE
ZHENGHUA PRIMARY SCHOOL,HIGHER MALAY
ZHENGHUA PRIMARY SCHOOL,HIGHER TAMIL
ZHENGHUA PRIMARY SCHOOL,MALAY
ZHENGHUA PRIMARY SCHOOL,MATHEMATICS
ZHENGHUA PRIMARY SCHOOL,MUSIC
ZHENGHUA PRIMARY SCHOOL,PHYSICAL EDUCATION
ZHENGHUA PRIMARY SCHOOL,SCIENCE
ZHENGHUA PRIMARY SCHOOL,SOCIAL STUDIES
ZHENGHUA PRIMARY SCHOOL,TAMIL
ZHENGHUA SECONDARY SCHOOL,ART
ZHENGHUA SECONDARY SCHOOL,DESIGN & TECHNOLOGY
ZHENGHUA SECONDARY SCHOOL,FOOD AND CONSUMER EDUCATION
ZHENGHUA SECONDARY SCHOOL,MUSIC
ZHONGHUA PRIMARY SCHOOL,ART
ZHONGHUA PRIMARY SCHOOL,CHINESE
ZHONGHUA PRIMARY SCHOOL,ENGLISH LANGUAGE
ZHONGHUA PRIMARY SCHOOL,FOUNDATION CHINESE
ZHONGHUA PRIMARY SCHOOL,FOUNDATION ENGLISH LANGUAGE
ZHONGHUA PRIMARY SCHOOL,FOUNDATION MALAY
ZHONGHUA PRIMARY SCHOOL,FOUNDATION TAMIL
ZHONGHUA PRIMARY SCHOOL,HIGHER CHINESE
ZHONGHUA PRIMARY SCHOOL,HIGHER MALAY
ZHONGHUA PRIMARY SCHOOL,HIGHER TAMIL
ZHONGHUA PRIMARY SCHOOL,MALAY
ZHONGHUA PRIMARY SCHOOL,MATHEMATICS
ZHONGHUA PRIMARY SCHOOL,MUSIC
ZHONGHUA PRIMARY SCHOOL,PHYSICAL EDUCATION
ZHONGHUA PRIMARY SCHOOL,SCIENCE
ZHONGHUA PRIMARY SCHOOL,SOCIAL STUDIES
ZHONGHUA PRIMARY SCHOOL,TAMIL
ZHONGHUA SECONDARY SCHOOL,MUSIC
ZHONGHUA SECONDARY SCHOOL,PHYSICAL EDUCATION
